filename,status,reason,local_size,integrity_check
MYD11A1.A2024092.h27v08.061.2024094090744.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",717717,PASS (Structure Only)
MYD11A1.A2024095.h29v08.061.2024097032835.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1290377,PASS (Structure Only)
MYD11A1.A2024097.h29v08.061.2024100035555.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",326581,PASS (Structure Only)
MYD11A1.A2024096.h29v08.061.2024097182712.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1267942,PASS (Structure Only)
MYD11A1.A2024097.h27v08.061.2024100032607.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1454421,PASS (Structure Only)
MYD11A1.A2024097.h28v08.061.2024100032726.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1634242,PASS (Structure Only)
MYD11A1.A2024098.h30v08.061.2024100035910.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",614579,PASS (Structure Only)
MYD11A1.A2024094.h27v08.061.2024095210027.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",377272,PASS (Structure Only)
MYD11A1.A2024098.h29v08.061.2024100040316.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",363005,PASS (Structure Only)
MYD11A1.A2024093.h30v08.061.2024094211046.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",929096,PASS (Structure Only)
MYD11A1.A2024099.h29v08.061.2024100184253.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",870311,PASS (Structure Only)
MYD11A1.A2024097.h30v08.061.2024100032928.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",687091,PASS (Structure Only)
MYD11A1.A2024096.h27v08.061.2024097182620.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",460860,PASS (Structure Only)
MYD11A1.A2024098.h28v08.061.2024100040154.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",547483,PASS (Structure Only)
MYD11A1.A2024098.h27v08.061.2024100035817.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",938045,PASS (Structure Only)
MYD11A1.A2024090.h27v08.061.2024094070827.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",312130,PASS (Structure Only)
MYD11A1.A2024101.h27v08.061.2024102180755.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",225564,PASS (Structure Only)
MYD11A1.A2024099.h28v08.061.2024100184207.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",735236,PASS (Structure Only)
MYD11A1.A2024099.h30v08.061.2024100184136.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",778794,PASS (Structure Only)
MYD11A1.A2024102.h27v08.061.2024103233547.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",959819,PASS (Structure Only)
MYD11A1.A2024101.h28v08.061.2024102180845.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",547106,PASS (Structure Only)
MYD11A1.A2024100.h29v08.061.2024101183312.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1530417,PASS (Structure Only)
MYD11A1.A2024100.h28v08.061.2024101183328.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",641646,PASS (Structure Only)
MYD11A1.A2024100.h27v08.061.2024101183301.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",490807,PASS (Structure Only)
MYD11A1.A2024100.h30v08.061.2024101183331.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",995842,PASS (Structure Only)
MYD11A1.A2024102.h30v08.061.2024103233707.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1126602,PASS (Structure Only)
MYD11A1.A2024103.h27v08.061.2024104180718.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",371883,PASS (Structure Only)
MYD11A1.A2024103.h30v08.061.2024104180743.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",739644,PASS (Structure Only)
MYD11A1.A2024103.h28v08.061.2024104180736.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",364421,PASS (Structure Only)
MYD11A1.A2024094.h28v08.061.2024095210050.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1048995,PASS (Structure Only)
MYD11A1.A2024103.h29v08.061.2024104180734.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",2335596,PASS (Structure Only)
MYD11A1.A2024104.h29v08.061.2024105174651.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",573801,PASS (Structure Only)
MYD11A1.A2024099.h27v08.061.2024100184235.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",557576,PASS (Structure Only)
MYD11A1.A2024104.h27v08.061.2024105174608.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",673978,PASS (Structure Only)
MYD11A1.A2024106.h30v08.061.2024110213918.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",563171,PASS (Structure Only)
MYD11A1.A2024105.h27v08.061.2024106182602.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",787083,PASS (Structure Only)
MYD11A1.A2024106.h27v08.061.2024110214100.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",559420,PASS (Structure Only)
MYD11A1.A2024104.h30v08.061.2024105174710.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1180714,PASS (Structure Only)
MYD11A1.A2024107.h27v08.061.2024115012102.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",581528,PASS (Structure Only)
MYD11A1.A2024105.h28v08.061.2024106182636.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",389934,PASS (Structure Only)
MYD11A1.A2024105.h29v08.061.2024106182604.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1999289,PASS (Structure Only)
MYD11A1.A2024107.h29v08.061.2024115012629.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1673018,PASS (Structure Only)
MYD11A1.A2024107.h30v08.061.2024115011045.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",842602,PASS (Structure Only)
MYD11A1.A2024106.h29v08.061.2024110214322.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1284145,PASS (Structure Only)
MYD11A1.A2024107.h28v08.061.2024115011027.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",494088,PASS (Structure Only)
MYD11A1.A2024108.h28v08.061.2024115014138.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",294573,PASS (Structure Only)
MYD11A1.A2024109.h28v08.061.2024115065257.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",624980,PASS (Structure Only)
MYD11A1.A2024108.h27v08.061.2024115013633.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",290209,PASS (Structure Only)
MYD11A1.A2024108.h30v08.061.2024115013627.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",411200,PASS (Structure Only)
MYD11A1.A2024106.h28v08.061.2024110214151.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",857009,PASS (Structure Only)
MYD11A1.A2024105.h30v08.061.2024106182638.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1044971,PASS (Structure Only)
MYD11A1.A2024109.h30v08.061.2024115065045.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1043056,PASS (Structure Only)
MYD11A1.A2024110.h29v08.061.2024115071446.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1446158,PASS (Structure Only)
MYD11A1.A2024110.h30v08.061.2024115071653.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",839797,PASS (Structure Only)
MYD11A1.A2024108.h29v08.061.2024115014323.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1600123,PASS (Structure Only)
MYD11A1.A2024109.h29v08.061.2024115065035.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",374232,PASS (Structure Only)
MYD11A1.A2024112.h28v08.061.2024115152510.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",834294,PASS (Structure Only)
MYD11A1.A2024109.h27v08.061.2024115071931.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",720708,PASS (Structure Only)
MYD11A1.A2024111.h29v08.061.2024115142158.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",578921,PASS (Structure Only)
MYD11A1.A2024110.h28v08.061.2024115071440.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",301785,PASS (Structure Only)
MYD11A1.A2024101.h29v08.061.2024102180854.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1760660,PASS (Structure Only)
MYD11A1.A2024093.h28v08.061.2024094211031.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",831589,PASS (Structure Only)
MYD11A1.A2024102.h29v08.061.2024103233458.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1056922,PASS (Structure Only)
MYD11A1.A2024101.h30v08.061.2024102180900.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",502393,PASS (Structure Only)
MYD11A1.A2024111.h28v08.061.2024115142238.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",567764,PASS (Structure Only)
MYD11A1.A2024104.h28v08.061.2024105174805.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",865478,PASS (Structure Only)
MYD11A1.A2024111.h27v08.061.2024115142259.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",311095,PASS (Structure Only)
MYD11A1.A2024110.h27v08.061.2024115072641.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",395229,PASS (Structure Only)
MYD11A1.A2024111.h30v08.061.2024115145006.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",628718,PASS (Structure Only)
MYD11A1.A2024084.h28v08.061.2024093215457.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",439483,PASS (Structure Only)
MYD11A1.A2024094.h29v08.061.2024095210105.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1675460,PASS (Structure Only)
MYD11A1.A2024092.h30v08.061.2024094090805.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1102157,PASS (Structure Only)
MYD11A1.A2024102.h28v08.061.2024103233537.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1109806,PASS (Structure Only)
MYD11A1.A2024115.h28v08.061.2024117001726.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",231441,PASS (Structure Only)
MYD11A1.A2024114.h28v08.061.2024116013416.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",680799,PASS (Structure Only)
MYD11A1.A2024114.h30v08.061.2024116014148.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",629409,PASS (Structure Only)
MYD11A1.A2024112.h27v08.061.2024115154204.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",689379,PASS (Structure Only)
MYD11A1.A2024114.h29v08.061.2024116013515.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",567289,PASS (Structure Only)
MYD11A1.A2024115.h30v08.061.2024117002442.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",456801,PASS (Structure Only)
MYD11A1.A2024113.h30v08.061.2024115210429.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",339538,PASS (Structure Only)
MYD11A1.A2024116.h30v08.061.2024117191721.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1067363,PASS (Structure Only)
MYD11A1.A2024117.h30v08.061.2024119003554.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",691635,PASS (Structure Only)
MYD11A1.A2024118.h30v08.061.2024120044339.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",280256,PASS (Structure Only)
MYD11A1.A2024116.h28v08.061.2024117191719.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",645060,PASS (Structure Only)
MYD11A1.A2024116.h27v08.061.2024117191807.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",385158,PASS (Structure Only)
MYD11A1.A2024119.h29v08.061.2024120174220.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",345954,PASS (Structure Only)
MYD11A1.A2024118.h27v08.061.2024120044338.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",310765,PASS (Structure Only)
MYD11A1.A2024118.h28v08.061.2024120044339.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",516863,PASS (Structure Only)
MYD11A1.A2024117.h27v08.061.2024119003620.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",638050,PASS (Structure Only)
MYD11A1.A2024116.h29v08.061.2024117191540.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",797469,PASS (Structure Only)
MYD11A1.A2024120.h27v08.061.2024121205724.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",237615,PASS (Structure Only)
MYD11A1.A2024117.h28v08.061.2024119003754.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",344986,PASS (Structure Only)
MYD11A1.A2024118.h29v08.061.2024120044345.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",862798,PASS (Structure Only)
MYD11A1.A2024112.h29v08.061.2024115152505.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",793337,PASS (Structure Only)
MYD11A1.A2024113.h27v08.061.2024115210036.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",251634,PASS (Structure Only)
MYD11A1.A2024121.h27v08.061.2024123040857.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",492770,PASS (Structure Only)
MYD11A1.A2024121.h30v08.061.2024123041126.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",274243,PASS (Structure Only)
MYD11A1.A2024117.h29v08.061.2024119003531.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1123846,PASS (Structure Only)
MYD11A1.A2024119.h30v08.061.2024120174201.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",842574,PASS (Structure Only)
MYD11A1.A2024120.h29v08.061.2024121205748.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",430046,PASS (Structure Only)
MYD11A1.A2024122.h28v08.061.2024124114609.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",275061,PASS (Structure Only)
MYD11A1.A2024122.h27v08.061.2024124120805.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",367815,PASS (Structure Only)
MYD11A1.A2024122.h30v08.061.2024124123918.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",363729,PASS (Structure Only)
MYD11A1.A2024121.h29v08.061.2024123040942.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",395072,PASS (Structure Only)
MYD11A1.A2024113.h28v08.061.2024115210618.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",510228,PASS (Structure Only)
MYD11A1.A2024113.h29v08.061.2024115210515.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1121413,PASS (Structure Only)
MYD11A1.A2024119.h28v08.061.2024120174232.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",578888,PASS (Structure Only)
MYD11A1.A2024124.h27v08.061.2024125203034.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",472751,PASS (Structure Only)
MYD11A1.A2024124.h30v08.061.2024125203013.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",765303,PASS (Structure Only)
MYD11A1.A2024123.h30v08.061.2024124213721.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",493126,PASS (Structure Only)
MYD11A1.A2024120.h30v08.061.2024121205605.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",255529,PASS (Structure Only)
MYD11A1.A2024120.h28v08.061.2024121205530.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",309182,PASS (Structure Only)
MYD11A1.A2024119.h27v08.061.2024120174155.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",512527,PASS (Structure Only)
MYD11A1.A2024124.h29v08.061.2024125203043.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",339680,PASS (Structure Only)
MYD11A1.A2024124.h28v08.061.2024125203034.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",332477,PASS (Structure Only)
MYD11A1.A2024121.h28v08.061.2024123044743.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",972147,PASS (Structure Only)
MYD11A1.A2024125.h28v08.061.2024126182538.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",385626,PASS (Structure Only)
MYD11A1.A2024125.h27v08.061.2024126182631.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",261080,PASS (Structure Only)
MYD11A1.A2024123.h27v08.061.2024124213737.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",350602,PASS (Structure Only)
MYD11A1.A2024123.h29v08.061.2024124213852.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",300225,PASS (Structure Only)
MYD11A1.A2024125.h29v08.061.2024126182649.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1113423,PASS (Structure Only)
MYD11A1.A2024125.h30v08.061.2024126182554.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",390042,PASS (Structure Only)
MYD11A1.A2024123.h28v08.061.2024124213757.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",662833,PASS (Structure Only)
MYD11A1.A2024126.h27v08.061.2024127190413.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1189604,PASS (Structure Only)
MYD11A1.A2024127.h28v08.061.2024131031852.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",566065,PASS (Structure Only)
MYD11A1.A2024127.h27v08.061.2024131031651.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",405592,PASS (Structure Only)
MYD11A1.A2024128.h27v08.061.2024131054937.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",230125,PASS (Structure Only)
MYD11A1.A2024128.h28v08.061.2024131055032.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",696104,PASS (Structure Only)
MYD11A1.A2024129.h27v08.061.2024131063551.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",665212,PASS (Structure Only)
MYD11A1.A2024126.h29v08.061.2024127190401.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",444421,PASS (Structure Only)
MYD11A1.A2024126.h30v08.061.2024127190235.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",877624,PASS (Structure Only)
MYD11A1.A2024127.h29v08.061.2024131031731.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1892399,PASS (Structure Only)
MYD11A1.A2024130.h28v08.061.2024131204553.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",648638,PASS (Structure Only)
MYD11A1.A2024130.h30v08.061.2024131204658.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",658924,PASS (Structure Only)
MYD11A1.A2024131.h29v08.061.2024132184927.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1144129,PASS (Structure Only)
MYD11A1.A2024128.h29v08.061.2024131054914.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",535024,PASS (Structure Only)
MYD11A1.A2024122.h29v08.061.2024124114550.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1162835,PASS (Structure Only)
MYD11A1.A2024126.h28v08.061.2024127190411.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1275029,PASS (Structure Only)
MYD11A1.A2024127.h30v08.061.2024131031947.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",485453,PASS (Structure Only)
MYD11A1.A2024129.h29v08.061.2024131063528.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",784400,PASS (Structure Only)
MYD11A1.A2024131.h30v08.061.2024132184939.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",923218,PASS (Structure Only)
MYD11A1.A2024129.h30v08.061.2024131063602.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",747116,PASS (Structure Only)
MYD11A1.A2024130.h29v08.061.2024131204034.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1115393,PASS (Structure Only)
