timestamp,status_code,status_msg,file_path,file_size_mb
2025-01-03T05:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S053000-E055959.0330.V07B.HDF5,6.99
2025-01-03T06:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S060000-E062959.0360.V07B.HDF5,6.98
2025-01-03T06:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S063000-E065959.0390.V07B.HDF5,6.86
2025-01-03T07:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S070000-E072959.0420.V07B.HDF5,6.96
2025-01-03T07:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S073000-E075959.0450.V07B.HDF5,7.0
2025-01-03T08:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S080000-E082959.0480.V07B.HDF5,6.95
2025-01-03T08:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S083000-E085959.0510.V07B.HDF5,6.98
2025-01-03T09:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S090000-E092959.0540.V07B.HDF5,6.71
2025-01-03T09:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S093000-E095959.0570.V07B.HDF5,6.96
2025-01-03T10:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S100000-E102959.0600.V07B.HDF5,6.86
2025-01-03T10:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S103000-E105959.0630.V07B.HDF5,6.83
2025-01-03T11:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S110000-E112959.0660.V07B.HDF5,6.89
